id,valor,categoria
11458,1.1677,B
11459,0.1676,B
11460,-1.7861,B
11461,-1.3769,A
11462,0.6606,A
11463,-2.4755,A
11464,1.2367,B
11465,1.0264,A
11466,-0.4589,B
11467,0.5659,B
11468,1.0018,B
11469,0.809,A
11470,1.4806,C
11471,-0.9409,A
11472,0.5316,A
11473,-0.9537,B
11474,1.3717,C
11475,-2.3722,A
11476,-0.108,C
11477,-0.7371,A
11478,0.8369,A
11479,-1.616,B
11480,-0.138,C
11481,0.4223,C
11482,-0.9315,B
11483,-0.23,C
11484,1.3686,C
11485,-0.3522,C
11486,-2.587,C
11487,-0.9003,C
11488,-0.9514,C
11489,2.2122,A
11490,-0.0427,B
11491,-0.6713,A
11492,0.2121,B
11493,-1.3044,C
11494,-0.9987,B
11495,0.2075,C
11496,0.6031,A
11497,-0.5658,A
11498,-0.8308,A
11499,1.6292,A
11500,0.688,C
11501,-1.2629,C
11502,-0.6116,C
11503,1.2041,C
11504,-2.0545,C
11505,0.7165,A
11506,1.5176,A
11507,-0.2062,C
11508,-0.525,A
11509,0.4599,A
11510,0.9165,A
11511,-0.0465,B
11512,1.2406,C
11513,0.1537,A
11514,-0.2997,C
11515,-1.4787,B
11516,-0.342,C
11517,-0.8221,B
11518,0.7198,C
11519,0.3948,B
11520,-0.2665,A
11521,0.0867,C
11522,-0.9458,B
11523,0.341,B
11524,2.1215,A
11525,0.496,B
11526,0.9074,A
11527,-1.0878,B
11528,-0.1372,B
11529,0.0455,B
11530,0.025,A
11531,0.301,C
11532,0.2517,C
11533,-1.5728,A
11534,-0.1469,C
11535,1.0157,C
11536,-0.7333,A
11537,0.8491,B
11538,-0.4529,A
11539,-0.2334,C
11540,-0.0774,C
11541,0.39,A
11542,0.111,B
11543,-0.8065,C
11544,-1.6457,B
11545,1.3992,B
11546,-0.3066,A
11547,-1.2312,C
11548,-1.7594,B
11549,1.5968,C
11550,0.8942,C
11551,0.4911,C
11552,-0.4156,B
11553,-0.133,C
11554,1.2876,B
11555,-1.3759,A
11556,1.515,B
11557,2.2162,B
11558,2.0312,A
11559,-2.6202,C
11560,0.0294,B
11561,1.7032,C
11562,-0.7963,C
11563,0.9613,B
11564,1.1562,C
11565,-0.8344,A
11566,-0.5498,C
11567,0.8507,A
11568,0.1843,A
11569,0.9215,A
11570,1.1109,B
11571,1.2946,A
11572,0.9057,A
11573,0.3146,B
11574,-0.712,C
11575,0.2245,C
11576,0.1585,B
11577,-0.6522,C
11578,1.0923,B
11579,0.9674,C
11580,-1.6435,C
11581,-1.0613,A
11582,0.3008,B
11583,-0.1204,C
11584,-0.5051,A
11585,0.2026,A
11586,-0.0108,A
11587,-0.4913,B
11588,-0.2729,A
11589,0.0894,C
11590,1.3935,C
11591,-0.6339,B
11592,-0.5497,C
11593,0.2947,C
11594,-0.4513,C
11595,1.0569,A
11596,-0.3875,A
11597,0.7861,C
11598,0.7943,A
11599,-0.3271,A
11600,0.6571,C
11601,-1.1329,A
11602,-0.484,B
11603,0.6282,C
11604,-0.1423,A
11605,-0.573,C
11606,0.7009,C
11607,-0.4395,C
11608,1.674,B
11609,-1.7174,A
11610,-0.3244,B
11611,1.2761,A
11612,-0.6653,C
11613,0.3103,A
11614,-1.2114,B
11615,-1.8372,B
11616,0.5009,A
11617,0.1096,B
11618,1.2689,A
11619,2.0304,C
11620,-0.9868,A
11621,0.5911,A
11622,0.3317,A
11623,0.3578,A
11624,-0.3116,B
11625,0.5759,A
11626,0.8641,A
11627,0.2452,A
11628,0.779,B
11629,0.3808,C
11630,1.8103,B
11631,-0.3506,B
11632,0.4316,B
11633,0.712,C
11634,-1.1319,C
11635,-0.1497,B
11636,0.5119,B
11637,0.5352,C
11638,0.5828,A
11639,0.2685,B
11640,1.4647,B
11641,0.9041,A
11642,1.0809,A
11643,0.2124,C
11644,-0.8401,A
11645,0.2671,B
11646,0.4174,B
11647,0.3878,C
11648,-1.0649,A
11649,0.2644,B
11650,0.7404,B
11651,-0.091,B
11652,0.1548,C
11653,-0.4481,B
11654,0.6728,C
11655,-0.2963,B
11656,0.2932,B
11657,-1.5844,A
11658,0.7752,C
11659,0.6456,B
11660,-1.9312,C
11661,-0.0212,B
11662,0.3557,B
11663,0.2347,B
11664,-0.8018,C
11665,-0.0305,C
11666,1.4017,C
11667,0.1782,B
11668,0.1974,A
11669,-1.4349,A
11670,1.0167,C
11671,-0.0565,B
11672,-0.4471,A
11673,-0.2997,A
11674,0.3014,C
11675,0.729,B
11676,1.5727,A
11677,-1.9811,A
11678,-0.0953,C
11679,0.6109,C
11680,0.4642,C
11681,2.3314,A
11682,0.1191,A
11683,-0.075,B
11684,2.0761,B
11685,-2.3877,A
11686,0.4371,C
11687,0.0199,C
11688,0.9383,C
11689,-0.1754,B
11690,-0.4527,A
11691,0.3734,B
11692,-0.0293,B
11693,-0.7262,A
11694,0.6694,C
11695,0.8091,A
11696,-0.4604,C
11697,-3.1212,C
11698,0.4932,A
11699,0.135,A
11700,1.678,A
11701,0.8969,C
11702,-0.3775,B
11703,-0.6457,B
11704,-0.4968,A
11705,0.5471,C
11706,-0.0526,B
11707,1.3066,A
11708,-0.6441,B
11709,-0.1947,C
11710,-0.9741,A
11711,0.2346,C
11712,1.2213,C
11713,0.0635,C
11714,1.2739,B
11715,-0.4412,C
11716,-0.9625,B
11717,-0.5164,B
11718,-0.6562,A
11719,-0.2997,C
11720,-1.0974,C
11721,0.1447,C
11722,-0.0859,B
11723,-0.1405,B
11724,0.7907,B
11725,-2.0512,B
11726,0.1909,A
11727,0.6971,C
11728,-0.8241,B
11729,-0.1873,B
11730,0.8496,C
11731,-1.7705,A
11732,2.3865,B
11733,-0.9312,C
11734,1.0894,C
11735,-2.0135,B
11736,0.5979,B
11737,0.3167,C
11738,-1.1096,B
11739,1.1079,B
11740,0.8445,B
11741,1.0616,A
11742,-2.3571,B
11743,-0.595,C
11744,-0.6929,B
11745,1.7872,B
11746,-0.398,B
11747,1.1343,A
11748,-0.7637,C
11749,-0.9255,A
11750,-1.7313,B
11751,-1.1605,C
11752,0.2428,B
11753,-0.0195,A
11754,-0.02,A
11755,-0.7287,A
11756,1.2102,A
11757,-2.2805,B
11758,-0.2382,B
11759,-2.1419,C
11760,-0.0318,C
11761,0.5324,B
11762,0.1935,B
11763,0.4943,A
11764,-0.5104,B
11765,3.0445,A
11766,0.8826,A
11767,-0.266,A
11768,0.8138,C
11769,0.984,B
11770,0.2683,C
11771,0.3628,B
11772,0.6773,A
11773,-0.4251,A
11774,-2.6301,A
11775,-0.9699,B
11776,0.7002,B
11777,-1.1184,C
11778,-0.5836,C
11779,1.743,A
11780,1.0392,C
11781,0.9377,C
11782,0.0094,A
11783,0.9508,B
11784,-0.3174,C
11785,-0.4785,A
11786,0.7797,C
11787,2.0942,C
11788,-0.734,A
11789,-2.0062,B
11790,1.1092,A
11791,0.1002,A
11792,-0.2751,C
11793,0.8503,A
11794,1.0026,C
11795,-0.812,B
11796,-1.151,C
11797,0.083,A
11798,-1.8005,B
11799,0.1068,C
11800,-0.448,A
11801,0.3612,A
11802,1.4082,A
11803,1.0926,A
11804,-2.7791,A
11805,0.0563,C
11806,2.2786,C
11807,0.6557,B
11808,1.1521,A
11809,-0.1937,A
11810,0.3525,A
11811,1.247,C
11812,0.8824,C
11813,0.8894,B
11814,-1.0219,C
11815,-1.5696,A
11816,1.0936,A
11817,-0.4444,C
11818,0.1082,B
11819,1.1016,A
11820,-0.0674,A
11821,1.8768,A
11822,0.4749,C
11823,1.3485,B
11824,-0.1033,B
11825,-0.0191,B
11826,-1.0921,B
11827,0.8044,C
11828,-0.9212,A
11829,0.3089,A
11830,0.5479,C
11831,0.9131,B
11832,-0.183,B
11833,2.2468,A
11834,-0.3657,A
11835,-0.2699,C
11836,0.2247,A
11837,-0.1497,B
11838,0.5923,C
11839,-0.172,B
11840,1.9986,C
11841,0.9613,C
11842,-0.6835,A
11843,-0.6663,C
11844,-0.1864,B
11845,0.7214,A
11846,1.642,B
11847,-1.6828,A
11848,-0.2271,C
11849,-0.2256,A
11850,0.6611,B
11851,-0.6746,A
11852,-0.2568,C
11853,0.1073,B
11854,0.0408,B
11855,0.8729,B
11856,-0.5506,A
11857,-1.1859,C
11858,1.3155,A
11859,1.3133,B
11860,0.0871,A
11861,0.6667,B
11862,-0.096,A
11863,1.1135,B
11864,0.6177,B
11865,2.3686,A
11866,-1.3351,C
11867,0.5948,A
11868,-0.7202,B
11869,-0.4554,B
11870,-1.7023,A
11871,0.9737,B
11872,0.226,C
11873,-0.6321,B
11874,-1.5511,A
11875,0.719,A
11876,0.4571,B
11877,0.3803,B
11878,0.312,C
11879,-0.9972,C
11880,0.3237,C
11881,0.1742,B
11882,0.2524,A
11883,-0.8289,A
11884,-1.2396,C
11885,-0.9137,B
11886,-1.0911,B
11887,-1.5617,B
11888,-0.1184,C
11889,-0.5175,A
11890,-1.2921,B
11891,-0.782,B
11892,0.4102,B
11893,-0.2319,A
11894,-1.11,C
11895,-1.2341,B
11896,2.1956,B
11897,0.1312,A
11898,-1.4152,B
11899,-1.8599,C
11900,-0.0491,B
11901,1.2686,A
11902,-0.8892,B
11903,2.5879,C
11904,-0.2199,B
11905,-1.8242,C
11906,-1.184,B
11907,0.5754,A
11908,-1.9423,A
11909,0.1791,B
11910,-0.657,C
11911,0.2785,A
11912,-0.7666,B
11913,-0.4328,A
11914,-0.5348,A
11915,0.6187,B
11916,-0.9633,C
11917,-0.9702,B
11918,-0.0183,B
11919,1.0791,A
11920,-0.6876,C
11921,-1.1419,B
11922,-0.292,A
11923,-0.6687,B
11924,-0.2339,B
11925,-0.2119,B
11926,-0.2888,A
11927,-1.2117,C
11928,-0.5003,B
11929,-1.0932,B
11930,0.7312,B
11931,-0.3402,C
11932,0.3058,A
11933,0.5849,C
11934,-0.8443,C
11935,-0.0408,A
11936,-2.0445,A
11937,-0.1576,B
11938,-0.3527,A
11939,0.0582,A
11940,0.8035,C
11941,-0.1842,B
11942,-0.5151,B
11943,-0.3799,B
11944,0.8704,A
11945,0.3816,C
11946,0.0944,C
11947,-0.3682,B
11948,-0.8502,A
11949,-0.6197,A
11950,0.8821,C
11951,0.9574,C
11952,-0.9043,C
11953,-1.1285,A
11954,-0.2063,A
11955,-1.4363,A
11956,-0.7368,B
11957,-0.3931,A
11958,1.024,C
11959,-0.3775,C
11960,0.154,A
11961,-0.5316,C
11962,-1.4965,C
11963,-1.0709,B
11964,-0.0991,C
11965,-2.1744,C
11966,0.998,B
11967,1.3933,B
11968,-1.0436,C
11969,0.261,C
11970,-0.488,C
11971,-0.4976,A
11972,2.0081,A
11973,-0.7812,A
11974,-0.0382,C
11975,-0.3529,B
11976,0.0174,C
11977,-0.3603,A
11978,0.1895,B
11979,-0.5042,B
11980,0.7895,A
11981,0.0833,B
11982,0.8366,B
11983,2.9435,A
11984,1.3848,A
11985,-0.0008,C
11986,1.6771,A
11987,0.092,A
11988,0.1147,A
11989,0.5647,B
11990,-0.9956,C
11991,-0.0008,A
11992,0.9854,C
11993,1.1993,C
11994,-0.3694,B
11995,-0.4326,B
11996,-0.0566,A
11997,1.2869,C
11998,-1.0023,C
11999,-1.7658,A
12000,0.0573,C
12001,0.6971,A
12002,-1.2264,A
12003,-1.2973,C
12004,-0.0216,B
12005,-1.0604,C
12006,0.5787,C
12007,2.8166,C
12008,1.9373,C
12009,-0.7937,B
12010,0.3368,A
12011,0.1375,B
12012,1.5056,C
12013,1.4868,A
12014,-0.0703,A
12015,0.4537,C
12016,-2.5563,C
12017,1.209,A
12018,-0.0647,B
12019,-1.1776,C
12020,1.0794,B
12021,-1.0562,A
12022,-0.576,C
12023,-0.2681,C
12024,0.6397,A
12025,-0.6647,C
12026,0.3374,C
12027,-0.3951,C
12028,-1.3503,C
12029,-0.8471,B
12030,1.2063,C
12031,-0.4067,B
12032,0.9629,A
12033,0.6683,B
12034,0.1262,C
12035,-0.0882,B
12036,0.6451,C
12037,0.4495,A
12038,-1.173,C
12039,1.3468,A
12040,1.3732,A
12041,-0.7815,B
12042,-0.8685,C
12043,0.8867,A
12044,-0.9843,C
12045,-1.3216,C
12046,0.711,C
12047,-0.3994,B
12048,1.0491,A
12049,0.4521,C
12050,1.4428,B
12051,1.6186,B
12052,-0.365,B
12053,-2.0987,C
12054,0.9631,B
12055,-1.3396,C
12056,-0.149,B
12057,0.0828,B
12058,-0.7616,B
12059,-1.4617,C
12060,-1.705,C
12061,-1.3847,B
12062,-0.1662,A
12063,0.1652,B
12064,-1.0436,C
12065,-0.6254,A
12066,1.0697,C
12067,0.3838,A
12068,-0.399,B
12069,0.3153,C
12070,0.6122,A
12071,-0.9059,B
12072,1.8082,C
12073,0.0137,A
12074,-0.5554,B
12075,-0.6071,C
12076,-1.9988,B
12077,0.9051,A
12078,-1.1212,C
12079,-1.3676,C
12080,1.4792,B
12081,0.5825,A
12082,0.5786,C
12083,-1.8975,C
12084,-1.3675,B
12085,-1.2502,B
12086,-0.4568,C
12087,0.0071,C
12088,0.0898,C
12089,0.8611,A
12090,-0.053,A
12091,1.3277,C
12092,-0.0512,A
12093,1.1175,C
12094,-0.3922,C
12095,-1.2028,A
12096,1.073,A
12097,0.5483,A
12098,-0.9929,A
12099,-0.0051,C
12100,-1.2108,C
12101,0.5509,A
12102,0.6294,C
12103,0.8915,A
12104,-0.0406,C
12105,0.4401,C
12106,-0.0504,B
12107,-1.1805,B
12108,-1.3657,B
12109,0.1578,A
12110,1.3684,C
12111,0.1161,A
12112,-0.2021,A
12113,-1.2596,C
12114,0.0529,A
12115,0.2858,B
12116,0.817,B
12117,0.4681,A
12118,-0.0934,A
12119,-0.8536,B
12120,-0.1625,B
12121,-0.6274,B
12122,-1.6597,C
12123,-1.4017,A
12124,-1.2555,C
12125,2.3152,C
12126,0.7919,C
12127,0.8615,A
12128,2.0418,B
12129,-0.1957,C
12130,-0.5081,A
12131,-1.853,C
12132,-0.126,C
12133,0.3286,B
12134,0.7675,C
12135,-0.5558,A
12136,0.9658,A
12137,0.0783,C
12138,1.4215,B
12139,0.1902,C
12140,-0.2172,C
12141,-0.9077,B
12142,0.8969,A
12143,-0.7517,C
12144,-3.0644,B
12145,-2.1992,B
12146,-0.1586,B
12147,0.3797,B
12148,-1.6649,C
12149,0.2788,A
12150,1.2069,B
12151,0.7153,B
12152,-0.4122,C
12153,0.6178,A
12154,0.0922,B
12155,0.3493,C
12156,0.827,C
12157,1.1642,C
12158,0.9246,A
12159,0.2132,B
12160,0.276,B
12161,-0.3746,C
12162,0.409,C
12163,0.3657,B
12164,1.3477,A
12165,0.1443,A
12166,-0.0042,C
12167,-0.9419,C
12168,-0.2374,C
12169,-1.3744,A
12170,-0.2878,B
12171,0.4349,C
12172,-0.4254,B
12173,0.4326,C
12174,1.5958,A
12175,1.7705,B
12176,-0.6747,C
12177,1.2927,C
12178,-0.556,A
12179,-0.232,B
12180,-0.5842,C
12181,0.4822,B
12182,-1.1763,B
12183,-0.3127,A
12184,-0.1352,A
12185,0.9341,A
12186,0.1876,C
12187,2.1638,B
12188,0.9145,B
12189,0.2828,B
12190,-0.763,B
12191,-0.5082,C
12192,1.1752,C
12193,2.1685,C
12194,-0.4201,A
12195,1.0866,C
12196,1.2,A
12197,-0.0897,C
12198,-1.1327,A
12199,-0.1748,A
12200,-0.4977,C
12201,0.8886,B
12202,0.1574,A
12203,0.9665,B
12204,-0.7877,B
12205,-0.24,C
12206,1.465,B
12207,0.823,B
12208,0.1212,A
12209,0.5523,C
12210,-0.2508,C
12211,-1.0513,B
12212,-0.1051,C
12213,1.6292,A
12214,-1.1629,A
12215,-1.15,C
12216,-2.6232,B
12217,0.4101,C
12218,-0.1508,B
12219,1.5072,B
12220,1.269,C
12221,0.8181,A
12222,-0.782,B
12223,-0.9226,A
12224,0.6556,A
12225,2.0683,A
12226,-0.3524,A
12227,-1.137,C
12228,1.4917,A
12229,1.4746,A
12230,0.4559,B
12231,0.4246,C
12232,1.3295,B
12233,0.8843,B
12234,-0.821,B
12235,0.6462,C
12236,-0.3596,A
12237,2.0301,A
12238,-1.7323,B
12239,1.0823,C
12240,-0.0663,A
12241,0.6017,B
12242,0.2769,A
12243,0.535,B
12244,-0.2755,C
12245,0.0712,B
12246,0.7411,C
12247,0.1032,A
12248,0.1252,B
12249,-1.4917,B
12250,0.8348,C
12251,0.1824,B
12252,-0.5875,A
12253,-0.8273,A
12254,-1.9435,A
12255,-1.3555,C
12256,1.2774,C
12257,1.0412,A
12258,-0.1218,A
12259,1.4337,C
12260,-2.1228,A
12261,0.6773,A
12262,1.0182,C
12263,1.1436,B
12264,0.8144,B
12265,0.8774,B
12266,-0.5813,B
12267,1.2268,C
12268,0.2644,C
12269,0.8081,C
12270,-0.6319,C
12271,-0.5419,A
12272,0.1643,B
12273,-0.2643,A
12274,0.1966,C
12275,-0.4912,B
12276,-0.7835,C
12277,0.1914,A
12278,2.0637,C
12279,1.5245,A
12280,-0.3693,A
12281,-0.4499,B
12282,-0.6977,A
12283,-0.3889,A
12284,-0.2655,B
12285,0.9605,B
12286,-1.44,C
12287,0.7961,A
12288,0.0476,C
12289,-1.5199,C
12290,-0.6225,C
12291,0.8839,A
12292,1.7895,C
12293,1.2125,C
12294,1.0035,B
12295,0.5399,B
12296,-0.2687,C
12297,0.2508,C
12298,-0.1861,C
12299,-2.3773,C
12300,-0.766,A
12301,0.8976,C
12302,-1.2715,A
12303,1.8283,A
12304,-0.1896,B
12305,-1.1461,A
12306,0.6347,C
12307,0.5852,C
12308,-1.8535,B
12309,-0.1115,B
12310,-1.1675,B
12311,-1.0992,B
12312,0.3646,A
12313,-0.0996,C
12314,0.887,A
12315,-1.1379,B
12316,0.4768,A
12317,1.0358,B
12318,0.5137,C
12319,0.2761,B
12320,0.5467,A
12321,0.3078,C
12322,-0.6545,C
12323,-1.0102,A
12324,-0.7391,C
12325,-1.3145,A
12326,0.4162,C
12327,0.0121,B
12328,-1.0816,B
12329,0.0446,A
12330,-0.2697,C
12331,0.8947,B
12332,0.1926,C
12333,0.7814,C
12334,-0.9689,B
12335,-1.1261,C
12336,0.6836,B
12337,-1.1696,C
12338,-0.024,B
12339,-1.1394,A
12340,-1.5787,B
12341,-0.821,C
12342,-0.8433,A
12343,-0.4949,C
12344,-0.2104,A
12345,-2.1936,B
12346,0.7244,B
12347,1.7606,B
12348,-0.1911,B
12349,0.2803,C
12350,0.2985,C
12351,-0.337,A
12352,-0.961,C
12353,0.9122,A
12354,-0.1191,B
12355,-1.533,B
12356,-0.5396,C
12357,-1.6384,A
12358,0.0995,A
12359,0.3489,B
12360,-0.818,B
12361,-0.2797,B
12362,0.3305,C
12363,1.5394,B
12364,0.1893,B
12365,-0.1607,B
12366,0.6471,B
12367,0.3724,C
12368,1.2121,B
12369,-1.0049,C
12370,0.3269,B
12371,-0.1226,C
12372,0.6209,A
12373,-0.7314,C
12374,0.7782,B
12375,-0.0267,B
12376,0.338,A
12377,1.5955,B
12378,-0.6929,C
12379,1.3212,A
12380,-0.7977,B
12381,-0.4837,A
12382,0.4217,B
12383,-0.0455,A
12384,-0.0252,A
12385,-0.3516,C
12386,0.8454,B
12387,-1.1458,C
12388,-0.5038,B
12389,-1.3382,B
12390,0.6963,C
12391,-0.6372,A
12392,1.98,B
12393,0.0518,C
12394,-0.1521,A
12395,1.5272,B
12396,0.071,A
12397,1.1161,A
12398,-0.4458,A
12399,-1.1449,C
12400,0.8981,A
12401,0.319,A
12402,0.027,A
12403,-1.7006,A
12404,2.0469,C
12405,0.6363,A
12406,0.9214,C
12407,-0.4406,B
12408,0.353,B
12409,-0.4343,A
12410,0.0802,B
12411,-1.3156,A
12412,2.1813,C
12413,-0.6134,A
12414,0.1335,B
12415,-1.378,A
12416,-0.5955,B
12417,0.339,C
12418,-0.3324,A
12419,0.8969,C
12420,-0.0471,C
12421,0.5764,B
12422,-0.3368,B
12423,-0.1329,C
12424,0.7523,B
12425,-1.4807,C
12426,-1.478,C
12427,0.4524,B
12428,0.7041,A
12429,-0.6757,B
12430,-0.0954,A
12431,0.0714,A
12432,1.1028,C
12433,1.7476,B
12434,0.0199,C
12435,0.2713,C
12436,-0.7886,A
12437,0.4055,A
12438,0.0281,B
12439,-0.4516,C
12440,0.5357,A
12441,-1.3631,A
12442,-1.2007,B
12443,0.778,B
12444,0.2095,C
12445,-0.9008,C
12446,-0.829,A
12447,1.3539,B
12448,-0.4398,B
12449,2.1747,C
12450,-0.2521,A
12451,-1.2422,A
12452,-0.3488,A
12453,0.4534,C
12454,-1.0905,A
12455,-0.5421,A
12456,-0.8173,B
12457,0.0628,B
12458,0.1154,A
12459,-0.8188,B
12460,1.3776,B
12461,0.0467,B
12462,-0.1067,C
12463,0.2969,B
12464,0.0833,B
12465,-1.5325,A
12466,0.1639,B
12467,0.5745,B
12468,1.3297,B
12469,-0.7944,C
12470,0.5689,C
12471,1.2046,C
12472,-0.5637,A
12473,1.8316,A
12474,0.3688,C
12475,-0.0694,B
12476,-0.0206,B
12477,0.1434,C
12478,0.6624,A
12479,0.3314,C
12480,1.0229,B
12481,0.1901,C
12482,-0.8518,C
12483,-1.5246,B
12484,1.1276,A
12485,-0.3902,A
12486,2.0717,A
12487,-1.1763,C
12488,0.2841,B
12489,0.5533,A
12490,-0.9606,B
12491,-0.3151,A
12492,0.2184,C
12493,-0.1458,A
12494,-0.5574,B
12495,-0.2733,C
12496,-0.3917,B
12497,-0.2011,A
12498,0.626,A
12499,-1.3917,A
12500,0.4648,B
12501,0.9623,C
12502,0.5783,C
12503,0.8912,B
12504,-0.0795,C
12505,-0.6011,A
12506,0.7942,C
12507,0.0792,B
12508,-1.7953,B
12509,0.7106,A
12510,0.507,A
12511,0.161,B
12512,1.0412,C
12513,-1.3037,B
12514,-0.5916,C
12515,-1.6334,C
12516,-1.3739,A
12517,-0.2593,B
12518,-0.4492,C
12519,-0.4285,B
12520,-0.4535,C
12521,1.4245,B
12522,2.2943,B
12523,-0.804,B
12524,1.4056,C
12525,-0.2232,B
12526,0.503,B
12527,2.0118,A
12528,-1.8489,B
12529,-0.7673,B
12530,-1.9488,C
12531,0.0983,B
12532,1.3457,C
12533,-1.1687,C
12534,0.7083,A
12535,-0.7514,B
12536,0.7373,B
12537,-0.6166,A
12538,-1.5496,C
12539,0.9435,C
12540,0.8049,A
12541,-0.41,A
12542,-1.0657,B
12543,-1.4981,A
12544,0.5426,C
12545,-1.1245,A
12546,1.7898,C
12547,-1.0521,B
12548,-0.3923,A
12549,-0.5217,C
12550,-0.0645,B
12551,0.1697,B
12552,-0.6355,C
12553,0.0324,B
12554,1.3171,C
12555,0.302,A
12556,-1.1903,A
12557,-0.7249,C
12558,-0.5938,C
12559,2.027,B
12560,0.7357,A
12561,-0.5474,C
12562,-1.2337,C
12563,-0.6485,B
12564,-1.1283,C
12565,0.0465,C
12566,-0.0021,A
12567,-0.8451,C
12568,-1.3314,B
12569,0.1596,C
12570,0.9367,B
12571,-0.8264,A
12572,0.6932,C
12573,0.272,B
12574,-0.7745,B
12575,1.2677,B
12576,-1.346,C
12577,-0.4158,B
12578,0.9452,B
12579,0.9474,A
12580,1.0292,A
12581,0.3239,C
12582,0.0381,C
12583,-0.9185,B
12584,-0.9338,A
12585,0.3293,B
12586,1.0414,A
12587,-0.8779,C
12588,-0.4337,C
12589,1.6754,B
12590,-1.3614,C
12591,0.396,A
12592,-1.2861,A
12593,-2.9002,C
12594,1.0726,B
12595,0.0741,B
12596,1.1401,A
12597,-0.447,C
12598,0.3509,A
12599,1.1849,B
12600,-0.039,C
12601,0.3029,A
12602,0.6164,A
12603,-0.3491,A
12604,0.1191,C
12605,0.5874,A
12606,1.7658,B
12607,0.5693,A
12608,-0.2909,C
12609,1.6816,B
12610,-0.6107,B
12611,-0.6224,B
12612,1.8947,B
12613,0.1,B
12614,1.8358,A
12615,0.0787,C
12616,-0.3605,A
12617,-0.0526,B
12618,0.238,C
12619,0.5129,B
12620,-0.4523,B
12621,2.3342,B
12622,0.6231,A
12623,0.764,A
12624,0.5037,C
12625,0.0621,C
12626,0.2614,A
12627,-1.2375,B
12628,-0.3059,B
12629,-1.0814,A
12630,0.1649,B
12631,-0.5179,A
12632,-0.1846,C
12633,0.5381,A
12634,1.1788,B
12635,-1.1523,C
12636,-0.1596,C
12637,0.3155,A
12638,2.8578,B
12639,0.1013,C
12640,0.5877,A
12641,0.4853,B
12642,0.2375,C
12643,-0.2124,C
12644,0.9101,A
12645,0.7626,A
12646,-0.1704,B
12647,0.2881,B
12648,0.8708,A
12649,-0.0314,A
12650,-0.3463,B
12651,-0.1363,C
12652,1.8883,C
12653,-1.1273,A
12654,0.9417,A
12655,-0.6716,A
12656,-0.0196,C
12657,-0.0605,A
12658,0.2037,B
12659,-1.1544,A
12660,-2.1027,A
12661,-1.0104,A
12662,0.8077,A
12663,-0.1871,A
12664,2.0735,A
12665,-1.623,C
12666,0.9831,B
12667,-0.4472,C
12668,1.5307,C
12669,0.8015,A
12670,0.4546,A
12671,-1.4489,A
12672,-0.3549,C
12673,1.7342,B
12674,-0.8228,B
12675,-0.5975,B
12676,-0.8539,C
12677,0.9158,C
12678,1.2584,C
12679,1.1238,B
12680,0.149,B
12681,-0.6171,B
12682,-0.1549,A
12683,0.8372,A
12684,0.5276,C
12685,-0.2684,A
12686,1.2974,A
12687,-0.26,C
12688,0.7624,C
12689,0.0688,A
12690,-1.2576,B
12691,0.9109,A
12692,2.0856,C
12693,-1.1427,C
12694,0.1083,A
12695,-0.4782,A
12696,0.3746,C
12697,1.7758,A
12698,1.1499,A
12699,0.0779,C
12700,-0.1009,C
12701,-0.1638,B
12702,2.4927,B
12703,1.184,B
12704,-0.5056,B
12705,-0.944,C
12706,0.4365,A
12707,1.5567,C
12708,-0.8562,B
12709,0.2637,A
12710,-1.2649,B
12711,0.1481,C
12712,-0.163,C
12713,-0.277,B
12714,-0.3928,B
12715,0.5171,B
12716,-0.3125,B
12717,-0.2371,B
12718,0.1657,B
12719,0.1987,A
12720,-0.0373,B
12721,0.519,B
12722,0.5481,C
12723,-1.7325,B
12724,0.8673,B
12725,-0.0605,C
12726,-0.5037,C
12727,-0.4771,C
12728,-0.1924,B
12729,-0.9145,A
12730,0.119,C
12731,-0.7045,C
12732,-0.737,B
12733,1.1216,A
12734,-2.1517,A
12735,-0.6515,B
12736,0.5244,C
12737,2.2825,A
12738,-1.5713,A
12739,1.0686,A
12740,1.8518,A
12741,0.001,A
12742,-0.6248,A
12743,-0.8853,B
12744,-0.986,A
12745,0.3522,A
12746,-1.2893,B
12747,-0.502,B
12748,-0.5212,B
12749,2.5055,B
12750,0.6579,B
12751,0.7637,B
12752,0.4185,A
12753,0.1331,C
12754,-0.9286,A
12755,-0.2531,C
12756,-0.6174,A
12757,1.1208,C
12758,0.6258,B
12759,-0.0157,B
12760,2.7121,C
12761,0.8238,A
12762,-0.0267,C
12763,-0.5935,C
12764,-0.8865,C
12765,2.3569,B
12766,-0.5647,C
12767,0.73,B
12768,0.8966,B
12769,-0.9515,B
12770,1.5162,C
12771,-1.8738,A
12772,-1.2052,A
12773,0.3712,B
12774,0.8153,C
12775,-0.8297,C
12776,-1.0126,A
12777,-2.1654,B
12778,1.3156,C
12779,-0.9896,C
12780,-0.4961,C
12781,-0.2938,C
12782,-0.2546,A
12783,-0.2913,A
12784,-0.5298,C
12785,-0.4121,C
12786,0.2797,B
12787,0.6792,C
12788,-0.9434,A
12789,0.4577,A
12790,-0.5747,A
12791,1.781,B
12792,-1.0895,B
12793,0.1212,A
12794,-0.3161,B
12795,2.0207,A
12796,0.2568,C
12797,-1.4028,B
12798,1.9687,B
12799,0.9707,B
12800,2.4929,B
12801,-1.0993,B
12802,-0.6617,C
12803,-1.0957,B
